,no,cv_no,region,temp_I,integ_I
54,cv_no54,"[444, 435, 399, 390, 445, 436, 400, 391]",7,44.7013,144.216
55,cv_no55,"[445, 436, 400, 391, 446, 437, 401, 392]",7,44.7013,144.216
56,cv_no56,"[446, 437, 401, 392, 447, 438, 402, 393]",7,44.7013,144.216
57,cv_no57,"[447, 438, 402, 393, 448, 439, 403, 394]",7,44.7013,144.216
58,cv_no58,"[437, 428, 392, 383, 438, 429, 393, 384]",7,44.7013,144.216
59,cv_no59,"[20, 98, 19, 93, 181, 440, 180, 395]",56,0.31042537192810205,1.0014996169131836
60,cv_no60,"[181, 440, 180, 395, 186, 441, 185, 396]",7,44.7013,144.216
61,cv_no61,"[186, 441, 185, 396, 191, 442, 190, 397]",7,44.7013,144.216
62,cv_no62,"[191, 442, 190, 397, 196, 443, 195, 398]",7,44.7013,144.216
63,cv_no63,"[196, 443, 195, 398, 201, 444, 200, 399]",7,44.7013,144.216
64,cv_no64,"[201, 444, 200, 399, 206, 445, 205, 400]",7,44.7013,144.216
65,cv_no65,"[206, 445, 205, 400, 211, 446, 210, 401]",7,44.7013,144.216
66,cv_no66,"[211, 446, 210, 401, 216, 447, 215, 402]",7,44.7013,144.216
67,cv_no67,"[216, 447, 215, 402, 221, 448, 220, 403]",7,44.7013,144.216
68,cv_no68,"[221, 448, 220, 403, 40, 123, 39, 118]",7,44.7013,144.216
69,cv_no69,"[427, 418, 382, 373, 428, 419, 383, 374]",7,44.7013,144.216
70,cv_no70,"[418, 409, 373, 364, 419, 410, 374, 365]",7,44.7013,144.216
71,cv_no71,"[419, 410, 374, 365, 420, 411, 375, 366]",7,44.7013,144.216
72,cv_no72,"[420, 411, 375, 366, 421, 412, 376, 367]",7,44.7013,144.216
73,cv_no73,"[421, 412, 376, 367, 120, 119, 115, 114]",7,44.7013,144.216
74,cv_no74,"[96, 95, 91, 90, 422, 413, 377, 368]",57,0.3104253719281028,1.0014996169131858
75,cv_no75,"[422, 413, 377, 368, 423, 414, 378, 369]",7,44.7013,144.216
76,cv_no76,"[423, 414, 378, 369, 424, 415, 379, 370]",7,44.7013,144.216
77,cv_no77,"[424, 415, 379, 370, 425, 416, 380, 371]",7,44.7013,144.216
78,cv_no78,"[425, 416, 380, 371, 426, 417, 381, 372]",7,44.7013,144.216
79,cv_no79,"[426, 417, 381, 372, 427, 418, 382, 373]",7,44.7013,144.216
80,cv_no80,"[385, 376, 340, 331, 116, 115, 111, 110]",7,44.7013,144.216
81,cv_no81,"[428, 419, 383, 374, 429, 420, 384, 375]",7,44.7013,144.216
82,cv_no82,"[429, 420, 384, 375, 430, 421, 385, 376]",7,44.7013,144.216
83,cv_no83,"[430, 421, 385, 376, 121, 120, 116, 115]",7,44.7013,144.216
84,cv_no84,"[97, 96, 92, 91, 431, 422, 386, 377]",58,0.3104253719281018,1.0014996169131827
85,cv_no85,"[431, 422, 386, 377, 432, 423, 387, 378]",7,44.7013,144.216
86,cv_no86,"[432, 423, 387, 378, 433, 424, 388, 379]",7,44.7013,144.216
87,cv_no87,"[433, 424, 388, 379, 434, 425, 389, 380]",7,44.7013,144.216
88,cv_no88,"[434, 425, 389, 380, 435, 426, 390, 381]",7,44.7013,144.216
89,cv_no89,"[435, 426, 390, 381, 436, 427, 391, 382]",7,44.7013,144.216
90,cv_no90,"[436, 427, 391, 382, 437, 428, 392, 383]",7,44.7013,144.216
91,cv_no91,"[343, 334, 253, 244, 344, 335, 254, 245]",7,44.7013,144.216
92,cv_no92,"[333, 324, 243, 234, 334, 325, 244, 235]",7,44.7013,144.216
93,cv_no93,"[334, 325, 244, 235, 335, 326, 245, 236]",7,44.7013,144.216
94,cv_no94,"[335, 326, 245, 236, 336, 327, 246, 237]",7,44.7013,144.216
95,cv_no95,"[336, 327, 246, 237, 337, 328, 247, 238]",7,44.7013,144.216
96,cv_no96,"[337, 328, 247, 238, 338, 329, 248, 239]",7,44.7013,144.216
97,cv_no97,"[338, 329, 248, 239, 339, 330, 249, 240]",7,44.7013,144.216
98,cv_no98,"[339, 330, 249, 240, 340, 331, 250, 241]",7,44.7013,144.216
99,cv_no99,"[340, 331, 250, 241, 111, 110, 45, 44]",7,44.7013,144.216
100,cv_no100,"[87, 86, 26, 25, 341, 332, 251, 242]",59,0.3104253719281018,1.0014996169131822
101,cv_no101,"[341, 332, 251, 242, 342, 333, 252, 243]",7,44.7013,144.216
102,cv_no102,"[342, 333, 252, 243, 343, 334, 253, 244]",7,44.7013,144.216
103,cv_no103,"[332, 323, 242, 233, 333, 324, 243, 234]",7,44.7013,144.216
104,cv_no104,"[344, 335, 254, 245, 345, 336, 255, 246]",7,44.7013,144.216
105,cv_no105,"[345, 336, 255, 246, 346, 337, 256, 247]",7,44.7013,144.216
106,cv_no106,"[346, 337, 256, 247, 347, 338, 257, 248]",7,44.7013,144.216
107,cv_no107,"[347, 338, 257, 248, 348, 339, 258, 249]",7,44.7013,144.216
108,cv_no108,"[348, 339, 258, 249, 349, 340, 259, 250]",7,44.7013,144.216
109,cv_no109,"[349, 340, 259, 250, 112, 111, 46, 45]",7,44.7013,144.216
110,cv_no110,"[88, 87, 27, 26, 350, 341, 260, 251]",60,0.31042537192810243,1.0014996169131845
111,cv_no111,"[350, 341, 260, 251, 351, 342, 261, 252]",7,44.7013,144.216
112,cv_no112,"[351, 342, 261, 252, 352, 343, 262, 253]",7,44.7013,144.216
113,cv_no113,"[352, 343, 262, 253, 353, 344, 263, 254]",7,44.7013,144.216
114,cv_no114,"[85, 84, 24, 23, 323, 314, 233, 224]",61,0.3104253719281027,1.0014996169131858
115,cv_no115,"[84, 8, 23, 1, 314, 134, 224, 48]",62,0.3104253719281019,1.0014996169131827
116,cv_no116,"[314, 134, 224, 48, 315, 139, 225, 49]",7,44.7013,144.216
117,cv_no117,"[315, 139, 225, 49, 316, 144, 226, 50]",7,44.7013,144.216
118,cv_no118,"[316, 144, 226, 50, 317, 149, 227, 51]",7,44.7013,144.216
119,cv_no119,"[317, 149, 227, 51, 318, 154, 228, 52]",7,44.7013,144.216
120,cv_no120,"[318, 154, 228, 52, 319, 159, 229, 53]",7,44.7013,144.216
121,cv_no121,"[319, 159, 229, 53, 320, 164, 230, 54]",7,44.7013,144.216
122,cv_no122,"[320, 164, 230, 54, 321, 169, 231, 55]",7,44.7013,144.216
123,cv_no123,"[321, 169, 231, 55, 322, 174, 232, 56]",7,44.7013,144.216
124,cv_no124,"[322, 174, 232, 56, 109, 28, 43, 5]",7,44.7013,144.216
125,cv_no125,"[353, 344, 263, 254, 354, 345, 264, 255]",7,44.7013,144.216
126,cv_no126,"[323, 314, 233, 224, 324, 315, 234, 225]",7,44.7013,144.216
127,cv_no127,"[324, 315, 234, 225, 325, 316, 235, 226]",7,44.7013,144.216
128,cv_no128,"[325, 316, 235, 226, 326, 317, 236, 227]",7,44.7013,144.216
129,cv_no129,"[326, 317, 236, 227, 327, 318, 237, 228]",7,44.7013,144.216
130,cv_no130,"[327, 318, 237, 228, 328, 319, 238, 229]",7,44.7013,144.216
131,cv_no131,"[328, 319, 238, 229, 329, 320, 239, 230]",7,44.7013,144.216
132,cv_no132,"[329, 320, 239, 230, 330, 321, 240, 231]",7,44.7013,144.216
133,cv_no133,"[330, 321, 240, 231, 331, 322, 241, 232]",7,44.7013,144.216
134,cv_no134,"[331, 322, 241, 232, 110, 109, 44, 43]",7,44.7013,144.216
135,cv_no135,"[86, 85, 25, 24, 332, 323, 242, 233]",63,0.3104253719281026,1.0014996169131853
136,cv_no136,"[375, 366, 330, 321, 376, 367, 331, 322]",7,44.7013,144.216
137,cv_no137,"[365, 165, 320, 164, 366, 170, 321, 169]",7,44.7013,144.216
138,cv_no138,"[366, 170, 321, 169, 367, 175, 322, 174]",7,44.7013,144.216
139,cv_no139,"[367, 175, 322, 174, 114, 29, 109, 28]",7,44.7013,144.216
140,cv_no140,"[90, 89, 85, 84, 368, 359, 323, 314]",64,0.31042537192810254,1.001499616913185
141,cv_no141,"[368, 359, 323, 314, 369, 360, 324, 315]",7,44.7013,144.216
142,cv_no142,"[369, 360, 324, 315, 370, 361, 325, 316]",7,44.7013,144.216
143,cv_no143,"[370, 361, 325, 316, 371, 362, 326, 317]",7,44.7013,144.216
144,cv_no144,"[371, 362, 326, 317, 372, 363, 327, 318]",7,44.7013,144.216
145,cv_no145,"[372, 363, 327, 318, 373, 364, 328, 319]",7,44.7013,144.216
146,cv_no146,"[373, 364, 328, 319, 374, 365, 329, 320]",7,44.7013,144.216
147,cv_no147,"[374, 365, 329, 320, 375, 366, 330, 321]",7,44.7013,144.216
148,cv_no148,"[364, 160, 319, 159, 365, 165, 320, 164]",7,44.7013,144.216
149,cv_no149,"[376, 367, 331, 322, 115, 114, 110, 109]",7,44.7013,144.216
150,cv_no150,"[91, 90, 86, 85, 377, 368, 332, 323]",65,0.3104253719281027,1.0014996169131858
151,cv_no151,"[377, 368, 332, 323, 378, 369, 333, 324]",7,44.7013,144.216
152,cv_no152,"[378, 369, 333, 324, 379, 370, 334, 325]",7,44.7013,144.216
153,cv_no153,"[379, 370, 334, 325, 380, 371, 335, 326]",7,44.7013,144.216
154,cv_no154,"[380, 371, 335, 326, 381, 372, 336, 327]",7,44.7013,144.216
155,cv_no155,"[381, 372, 336, 327, 382, 373, 337, 328]",7,44.7013,144.216
156,cv_no156,"[382, 373, 337, 328, 383, 374, 338, 329]",7,44.7013,144.216
157,cv_no157,"[383, 374, 338, 329, 384, 375, 339, 330]",7,44.7013,144.216
158,cv_no158,"[384, 375, 339, 330, 385, 376, 340, 331]",7,44.7013,144.216
159,cv_no159,"[199, 354, 70, 264, 204, 355, 71, 265]",7,44.7013,144.216
160,cv_no160,"[354, 345, 264, 255, 355, 346, 265, 256]",7,44.7013,144.216
161,cv_no161,"[355, 346, 265, 256, 356, 347, 266, 257]",7,44.7013,144.216
162,cv_no162,"[356, 347, 266, 257, 357, 348, 267, 258]",7,44.7013,144.216
163,cv_no163,"[357, 348, 267, 258, 358, 349, 268, 259]",7,44.7013,144.216
164,cv_no164,"[358, 349, 268, 259, 113, 112, 47, 46]",7,44.7013,144.216
165,cv_no165,"[18, 88, 3, 27, 179, 350, 66, 260]",66,0.3104253719281019,1.001499616913182
166,cv_no166,"[179, 350, 66, 260, 184, 351, 67, 261]",7,44.7013,144.216
167,cv_no167,"[184, 351, 67, 261, 189, 352, 68, 262]",7,44.7013,144.216
168,cv_no168,"[189, 352, 68, 262, 194, 353, 69, 263]",7,44.7013,144.216
169,cv_no169,"[194, 353, 69, 263, 199, 354, 70, 264]",7,44.7013,144.216
170,cv_no170,"[83, 313, 223, 538, 6, 37, 42, 133]",7,44.7013,144.216
171,cv_no171,"[204, 355, 71, 265, 209, 356, 72, 266]",7,44.7013,144.216
172,cv_no172,"[209, 356, 72, 266, 214, 357, 73, 267]",7,44.7013,144.216
173,cv_no173,"[214, 357, 73, 267, 219, 358, 74, 268]",7,44.7013,144.216
174,cv_no174,"[219, 358, 74, 268, 38, 113, 7, 47]",7,44.7013,144.216
175,cv_no175,"[89, 9, 84, 8, 359, 135, 314, 134]",67,0.3104253719281024,1.001499616913184
176,cv_no176,"[359, 135, 314, 134, 360, 140, 315, 139]",7,44.7013,144.216
177,cv_no177,"[360, 140, 315, 139, 361, 145, 316, 144]",7,44.7013,144.216
178,cv_no178,"[361, 145, 316, 144, 362, 150, 317, 149]",7,44.7013,144.216
179,cv_no179,"[362, 150, 317, 149, 363, 155, 318, 154]",7,44.7013,144.216
180,cv_no180,"[363, 155, 318, 154, 364, 160, 319, 159]",7,44.7013,144.216
181,cv_no181,"[271, 59, 496, 148, 272, 60, 497, 153]",7,44.7013,144.216
182,cv_no182,"[188, 531, 187, 486, 193, 532, 192, 487]",7,44.7013,144.216
183,cv_no183,"[193, 532, 192, 487, 198, 533, 197, 488]",7,44.7013,144.216
184,cv_no184,"[198, 533, 197, 488, 203, 534, 202, 489]",7,44.7013,144.216
185,cv_no185,"[203, 534, 202, 489, 208, 535, 207, 490]",7,44.7013,144.216
186,cv_no186,"[208, 535, 207, 490, 213, 536, 212, 491]",7,44.7013,144.216
187,cv_no187,"[213, 536, 212, 491, 218, 537, 217, 492]",7,44.7013,144.216
188,cv_no188,"[218, 537, 217, 492, 223, 538, 222, 493]",7,44.7013,144.216
189,cv_no189,"[223, 538, 222, 493, 42, 133, 41, 128]",7,44.7013,144.216
190,cv_no190,"[13, 0, 104, 12, 269, 57, 494, 138]",68,0.31042537192810193,1.0014996169131822
191,cv_no191,"[269, 57, 494, 138, 270, 58, 495, 143]",7,44.7013,144.216
192,cv_no192,"[270, 58, 495, 143, 271, 59, 496, 148]",7,44.7013,144.216
193,cv_no193,"[183, 530, 182, 485, 188, 531, 187, 486]",7,44.7013,144.216
194,cv_no194,"[272, 60, 497, 153, 273, 61, 498, 158]",7,44.7013,144.216
195,cv_no195,"[273, 61, 498, 158, 274, 62, 499, 163]",7,44.7013,144.216
196,cv_no196,"[274, 62, 499, 163, 275, 63, 500, 168]",7,44.7013,144.216
197,cv_no197,"[275, 63, 500, 168, 276, 64, 501, 173]",7,44.7013,144.216
198,cv_no198,"[276, 64, 501, 173, 277, 65, 502, 178]",7,44.7013,144.216
199,cv_no199,"[277, 65, 502, 178, 33, 4, 129, 32]",7,44.7013,144.216
200,cv_no200,"[14, 13, 105, 104, 278, 269, 503, 494]",69,0.31042537192810166,1.0014996169131813
201,cv_no201,"[278, 269, 503, 494, 279, 270, 504, 495]",7,44.7013,144.216
202,cv_no202,"[279, 270, 504, 495, 280, 271, 505, 496]",7,44.7013,144.216
203,cv_no203,"[280, 271, 505, 496, 281, 272, 506, 497]",7,44.7013,144.216
204,cv_no204,"[108, 107, 103, 102, 530, 521, 485, 476]",70,0.3104253719281014,1.0014996169131813
205,cv_no205,"[107, 106, 102, 101, 521, 512, 476, 467]",71,0.3104253719281013,1.0014996169131811
206,cv_no206,"[521, 512, 476, 467, 522, 513, 477, 468]",7,44.7013,144.216
207,cv_no207,"[522, 513, 477, 468, 523, 514, 478, 469]",7,44.7013,144.216
208,cv_no208,"[523, 514, 478, 469, 524, 515, 479, 470]",7,44.7013,144.216
209,cv_no209,"[524, 515, 479, 470, 525, 516, 480, 471]",7,44.7013,144.216
210,cv_no210,"[525, 516, 480, 471, 526, 517, 481, 472]",7,44.7013,144.216
211,cv_no211,"[526, 517, 481, 472, 527, 518, 482, 473]",7,44.7013,144.216
212,cv_no212,"[527, 518, 482, 473, 528, 519, 483, 474]",7,44.7013,144.216
213,cv_no213,"[528, 519, 483, 474, 529, 520, 484, 475]",7,44.7013,144.216
214,cv_no214,"[529, 520, 484, 475, 132, 131, 127, 126]",7,44.7013,144.216
215,cv_no215,"[281, 272, 506, 497, 282, 273, 507, 498]",7,44.7013,144.216
216,cv_no216,"[530, 521, 485, 476, 531, 522, 486, 477]",7,44.7013,144.216
217,cv_no217,"[531, 522, 486, 477, 532, 523, 487, 478]",7,44.7013,144.216
218,cv_no218,"[532, 523, 487, 478, 533, 524, 488, 479]",7,44.7013,144.216
219,cv_no219,"[533, 524, 488, 479, 534, 525, 489, 480]",7,44.7013,144.216
220,cv_no220,"[534, 525, 489, 480, 535, 526, 490, 481]",7,44.7013,144.216
221,cv_no221,"[535, 526, 490, 481, 536, 527, 491, 482]",7,44.7013,144.216
222,cv_no222,"[536, 527, 491, 482, 537, 528, 492, 483]",7,44.7013,144.216
223,cv_no223,"[537, 528, 492, 483, 538, 529, 493, 484]",7,44.7013,144.216
224,cv_no224,"[538, 529, 493, 484, 133, 132, 128, 127]",7,44.7013,144.216
225,cv_no225,"[22, 108, 21, 103, 183, 530, 182, 485]",72,0.310425371928101,1.0014996169131796
226,cv_no226,"[312, 303, 537, 528, 313, 304, 538, 529]",7,44.7013,144.216
227,cv_no227,"[302, 293, 527, 518, 303, 294, 528, 519]",7,44.7013,144.216
228,cv_no228,"[303, 294, 528, 519, 304, 295, 529, 520]",7,44.7013,144.216
229,cv_no229,"[304, 295, 529, 520, 36, 35, 132, 131]",7,44.7013,144.216
230,cv_no230,"[17, 16, 108, 107, 305, 296, 530, 521]",73,0.31042537192810193,1.0014996169131831
231,cv_no231,"[305, 296, 530, 521, 306, 297, 531, 522]",7,44.7013,144.216
232,cv_no232,"[306, 297, 531, 522, 307, 298, 532, 523]",7,44.7013,144.216
233,cv_no233,"[307, 298, 532, 523, 308, 299, 533, 524]",7,44.7013,144.216
234,cv_no234,"[308, 299, 533, 524, 309, 300, 534, 525]",7,44.7013,144.216
235,cv_no235,"[309, 300, 534, 525, 310, 301, 535, 526]",7,44.7013,144.216
236,cv_no236,"[310, 301, 535, 526, 311, 302, 536, 527]",7,44.7013,144.216
237,cv_no237,"[311, 302, 536, 527, 312, 303, 537, 528]",7,44.7013,144.216
238,cv_no238,"[301, 292, 526, 517, 302, 293, 527, 518]",7,44.7013,144.216
239,cv_no239,"[313, 304, 538, 529, 37, 36, 133, 132]",7,44.7013,144.216
240,cv_no240,"[2, 17, 22, 108, 75, 305, 183, 530]",74,0.31042537192810193,1.0014996169131827
241,cv_no241,"[75, 305, 183, 530, 76, 306, 188, 531]",7,44.7013,144.216
242,cv_no242,"[76, 306, 188, 531, 77, 307, 193, 532]",7,44.7013,144.216
243,cv_no243,"[77, 307, 193, 532, 78, 308, 198, 533]",7,44.7013,144.216
244,cv_no244,"[78, 308, 198, 533, 79, 309, 203, 534]",7,44.7013,144.216
245,cv_no245,"[79, 309, 203, 534, 80, 310, 208, 535]",7,44.7013,144.216
246,cv_no246,"[80, 310, 208, 535, 81, 311, 213, 536]",7,44.7013,144.216
247,cv_no247,"[81, 311, 213, 536, 82, 312, 218, 537]",7,44.7013,144.216
248,cv_no248,"[82, 312, 218, 537, 83, 313, 223, 538]",7,44.7013,144.216
249,cv_no249,"[291, 282, 516, 507, 292, 283, 517, 508]",7,44.7013,144.216
250,cv_no250,"[282, 273, 507, 498, 283, 274, 508, 499]",7,44.7013,144.216
251,cv_no251,"[283, 274, 508, 499, 284, 275, 509, 500]",7,44.7013,144.216
252,cv_no252,"[284, 275, 509, 500, 285, 276, 510, 501]",7,44.7013,144.216
253,cv_no253,"[285, 276, 510, 501, 286, 277, 511, 502]",7,44.7013,144.216
254,cv_no254,"[286, 277, 511, 502, 34, 33, 130, 129]",7,44.7013,144.216
255,cv_no255,"[15, 14, 106, 105, 287, 278, 512, 503]",75,0.31042537192810166,1.001499616913182
256,cv_no256,"[287, 278, 512, 503, 288, 279, 513, 504]",7,44.7013,144.216
257,cv_no257,"[288, 279, 513, 504, 289, 280, 514, 505]",7,44.7013,144.216
258,cv_no258,"[289, 280, 514, 505, 290, 281, 515, 506]",7,44.7013,144.216
259,cv_no259,"[290, 281, 515, 506, 291, 282, 516, 507]",7,44.7013,144.216
260,cv_no260,"[449, 137, 404, 136, 450, 142, 405, 141]",7,44.7013,144.216
261,cv_no261,"[292, 283, 517, 508, 293, 284, 518, 509]",7,44.7013,144.216
262,cv_no262,"[293, 284, 518, 509, 294, 285, 519, 510]",7,44.7013,144.216
263,cv_no263,"[294, 285, 519, 510, 295, 286, 520, 511]",7,44.7013,144.216
264,cv_no264,"[295, 286, 520, 511, 35, 34, 131, 130]",7,44.7013,144.216
265,cv_no265,"[16, 15, 107, 106, 296, 287, 521, 512]",76,0.31042537192810205,1.0014996169131833
266,cv_no266,"[296, 287, 521, 512, 297, 288, 522, 513]",7,44.7013,144.216
267,cv_no267,"[297, 288, 522, 513, 298, 289, 523, 514]",7,44.7013,144.216
268,cv_no268,"[298, 289, 523, 514, 299, 290, 524, 515]",7,44.7013,144.216
269,cv_no269,"[299, 290, 524, 515, 300, 291, 525, 516]",7,44.7013,144.216
270,cv_no270,"[300, 291, 525, 516, 301, 292, 526, 517]",7,44.7013,144.216
271,cv_no271,"[479, 470, 434, 425, 480, 471, 435, 426]",7,44.7013,144.216
272,cv_no272,"[469, 460, 424, 415, 470, 461, 425, 416]",7,44.7013,144.216
273,cv_no273,"[470, 461, 425, 416, 471, 462, 426, 417]",7,44.7013,144.216
274,cv_no274,"[471, 462, 426, 417, 472, 463, 427, 418]",7,44.7013,144.216
275,cv_no275,"[472, 463, 427, 418, 473, 464, 428, 419]",7,44.7013,144.216
276,cv_no276,"[473, 464, 428, 419, 474, 465, 429, 420]",7,44.7013,144.216
277,cv_no277,"[474, 465, 429, 420, 475, 466, 430, 421]",7,44.7013,144.216
278,cv_no278,"[475, 466, 430, 421, 126, 125, 121, 120]",7,44.7013,144.216
279,cv_no279,"[102, 101, 97, 96, 476, 467, 431, 422]",77,0.31042537192810166,1.001499616913182
280,cv_no280,"[476, 467, 431, 422, 477, 468, 432, 423]",7,44.7013,144.216
281,cv_no281,"[477, 468, 432, 423, 478, 469, 433, 424]",7,44.7013,144.216
282,cv_no282,"[478, 469, 433, 424, 479, 470, 434, 425]",7,44.7013,144.216
283,cv_no283,"[468, 459, 423, 414, 469, 460, 424, 415]",7,44.7013,144.216
284,cv_no284,"[480, 471, 435, 426, 481, 472, 436, 427]",7,44.7013,144.216
285,cv_no285,"[481, 472, 436, 427, 482, 473, 437, 428]",7,44.7013,144.216
286,cv_no286,"[482, 473, 437, 428, 483, 474, 438, 429]",7,44.7013,144.216
287,cv_no287,"[483, 474, 438, 429, 484, 475, 439, 430]",7,44.7013,144.216
288,cv_no288,"[484, 475, 439, 430, 127, 126, 122, 121]",7,44.7013,144.216
289,cv_no289,"[103, 102, 98, 97, 485, 476, 440, 431]",78,0.3104253719281019,1.0014996169131825
290,cv_no290,"[485, 476, 440, 431, 486, 477, 441, 432]",7,44.7013,144.216
291,cv_no291,"[486, 477, 441, 432, 487, 478, 442, 433]",7,44.7013,144.216
292,cv_no292,"[487, 478, 442, 433, 488, 479, 443, 434]",7,44.7013,144.216
293,cv_no293,"[488, 479, 443, 434, 489, 480, 444, 435]",7,44.7013,144.216
294,cv_no294,"[458, 449, 413, 404, 459, 450, 414, 405]",7,44.7013,144.216
295,cv_no295,"[99, 11, 94, 10, 449, 137, 404, 136]",79,0.31042537192810227,1.001499616913184
296,cv_no296,"[450, 142, 405, 141, 451, 147, 406, 146]",7,44.7013,144.216
297,cv_no297,"[451, 147, 406, 146, 452, 152, 407, 151]",7,44.7013,144.216
298,cv_no298,"[452, 152, 407, 151, 453, 157, 408, 156]",7,44.7013,144.216
299,cv_no299,"[453, 157, 408, 156, 454, 162, 409, 161]",7,44.7013,144.216
300,cv_no300,"[454, 162, 409, 161, 455, 167, 410, 166]",7,44.7013,144.216
301,cv_no301,"[455, 167, 410, 166, 456, 172, 411, 171]",7,44.7013,144.216
302,cv_no302,"[456, 172, 411, 171, 457, 177, 412, 176]",7,44.7013,144.216
303,cv_no303,"[457, 177, 412, 176, 124, 31, 119, 30]",7,44.7013,144.216
